mix_id,title,url,audio_source,audio_url,num_identified_tracks,num_total_tracks,num_available_transitions,num_timestamps,num_tracklist,tags
mix1005,2013-06-12 - Surgeon - Rinse FM,https://www.mixesdb.com/w/2013-06-12_-_Surgeon_-_Rinse_FM,soundcloud,http://soundcloud.com/dynamic-tension/surgeon-rinse-fm-12-6-13,16,23,9,0,23,Category:Surgeon|Category:Rinse FM|Category:Techno
mix1006,2013-06-14 - Clé - Poker Flat Podcast 32,https://www.mixesdb.com/w/2013-06-14_-_Cl%C3%A9_-_Poker_Flat_Podcast_32,mixcloud,https://www.mixcloud.com/PokerFlat/poker-flat-podcast-32/,11,12,10,10,12,Category:Clé|Category:Poker Flat Podcast|Category:House
mix1007,"2013-06-14 - Milton Bradley - Pole Group Radio, Vicious Radio","https://www.mixesdb.com/w/2013-06-14_-_Milton_Bradley_-_Pole_Group_Radio,_Vicious_Radio",soundcloud,http://soundcloud.com/polegroup/polegroup-radio-milton-bradley,11,14,8,0,14,Category:Milton Bradley|Category:Pole Group Radio|Category:Techno
mix1008,2013-06-15 - DJ System-D - System Dub,https://www.mixesdb.com/w/2013-06-15_-_DJ_System-D_-_System_Dub,mixcloud,https://www.mixcloud.com/djsystemd/systemdub-radio-show-15-06-13-pure-fm/,20,24,15,0,24,Category:DJ System-D|Category:System Dub|Category:Drum & Bass|Category:Dubstep
mix1009,2013-06-15 - Skrillex - Essential Mix,https://www.mixesdb.com/w/2013-06-15_-_Skrillex_-_Essential_Mix,soundcloud,https://soundcloud.com/skrillex/skrillex-bbc-radio-1-essential-mix,33,40,26,0,40,Category:Skrillex|Category:Essential Mix|Category:Progressive
mix1010,2013-06-17 - Nick Bowman - The Future Underground Show,https://www.mixesdb.com/w/2013-06-17_-_Nick_Bowman_-_The_Future_Underground_Show,soundcloud,http://soundcloud.com/nickbowman/the-future-underground-show-9,22,28,16,0,28,Category:Nick Bowman|Category:The Future Underground Show|Category:Techno|Category:Tech House
mix1011,2013-06-17 - Ruffhouse - Critical Podcast 28,https://www.mixesdb.com/w/2013-06-17_-_Ruffhouse_-_Critical_Podcast_28,soundcloud,https://soundcloud.com/critical-music/critical-podcast-vol-28-hosted,18,21,14,0,21,Category:Ruffhouse|Category:Critical Podcast|Category:Various|Category:Drum & Bass
mix1012,2013-06-17 - Sharam Jey - Bunny Tiger Selection Vol.2,https://www.mixesdb.com/w/2013-06-17_-_Sharam_Jey_-_Bunny_Tiger_Selection_Vol.2,soundcloud,http://soundcloud.com/sharamjey/sharam-jey-bunny-tiger-2,10,16,7,0,16,Category:Sharam Jey|Category:Promo Mix|Category:House
mix1013,"2013-06-18 - Max Graham @ Rabbit Hole Nights, Pacha, NYC, Pt.2 (Cycles Radio 115)","https://www.mixesdb.com/w/2013-06-18_-_Max_Graham_@_Rabbit_Hole_Nights,_Pacha,_NYC,_Pt.2_(Cycles_Radio_115)",soundcloud,http://soundcloud.com/maxgraham/max-graham-cyclesradio-115,23,30,18,0,30,Category:Max Graham|Category:Pacha (NYC)|Category:Cycles Radio|Category:Trance|Category:Progressive Trance
mix1014,2013-06-19 - Ferry Corsten - Corsten's Countdown 312,https://www.mixesdb.com/w/2013-06-19_-_Ferry_Corsten_-_Corsten%27s_Countdown_312,soundcloud,http://soundcloud.com/ferry-corsten/corstens-countdown-312,10,10,9,0,10,Category:Ferry Corsten|Category:Corsten's Countdown|Category:Trance|Category:Progressive Trance
mix1015,2013-06-19 - Satin Jackets - House Of Disco Guestmix,https://www.mixesdb.com/w/2013-06-19_-_Satin_Jackets_-_House_Of_Disco_Guestmix,soundcloud,http://soundcloud.com/thehouseofdisco/satin-jackets-house-of-disco,9,12,7,0,12,Category:Satin Jackets|Category:House Of Disco Guestmix|Category:Disco|Category:House
mix1016,"2013-06-20 - Michael Ruetten, Morgen Noi - Soulsearching 674","https://www.mixesdb.com/w/2013-06-20_-_Michael_Ruetten,_Morgen_Noi_-_Soulsearching_674",mixcloud,https://www.mixcloud.com/soulsearching_michaelruetten/soulseaching-674-summer-vibes-with-salvia-kamili-morgen-noi-camp/,20,31,13,0,31,Category:Michael Ruetten|Category:Morgen Noi|Category:Soulsearching|Category:Funk|Category:Soul
mix1017,2013-06-21 - DJ Anna - Tronic Podcast 047,https://www.mixesdb.com/w/2013-06-21_-_DJ_Anna_-_Tronic_Podcast_047,mixcloud,https://www.mixcloud.com/christiansmithlive/tronic-podcast-047-with-dj-anna/,12,14,9,0,14,Category:ANNA|Category:Tronic Podcast|Category:House|Category:Tech House
mix1018,"2013-06-21 - Paul van Dyk, Aly & Fila - Vonyc Sessions 356","https://www.mixesdb.com/w/2013-06-21_-_Paul_van_Dyk,_Aly_%26_Fila_-_Vonyc_Sessions_356",mixcloud,https://www.mixcloud.com/paulvandyk/paul-van-dyks-vonyc-sessions-356-aly-fila/,20,24,17,21,24,Category:Paul van Dyk|Category:Aly & Fila|Category:Vonyc Sessions|Category:Trance|Category:Progressive Trance
mix1019,"2013-06-22 - Javi Bora @ Kehakuma, Space Terrace, Ibiza","https://www.mixesdb.com/w/2013-06-22_-_Javi_Bora_@_Kehakuma,_Space_Terrace,_Ibiza",soundcloud,http://soundcloud.com/javibora/javi-bora-kehakuma-at-space,11,12,9,0,12,Category:Javi Bora|Category:Kehakuma|Category:Space (Ibiza)|Category:Ibiza 2013|Category:House
mix1020,2013-06-24 - Eddie Halliwell - Fire It Up (FIUR 208),https://www.mixesdb.com/w/2013-06-24_-_Eddie_Halliwell_-_Fire_It_Up_(FIUR_208),soundcloud,http://soundcloud.com/eddiehalliwell/fire-it-up-radio-208,13,14,11,0,14,Category:Eddie Halliwell|Category:Fire It Up|Category:Progressive House
mix1021,"2013-06-25 - Max Graham @ Rabbit Hole Nights, Pacha, NYC, Pt.3 (Cycles Radio 116)","https://www.mixesdb.com/w/2013-06-25_-_Max_Graham_@_Rabbit_Hole_Nights,_Pacha,_NYC,_Pt.3_(Cycles_Radio_116)",soundcloud,http://soundcloud.com/maxgraham/max-graham-cyclesradio-116,18,25,12,0,25,Category:Max Graham|Category:Pacha (NYC)|Category:Cycles Radio|Category:Trance|Category:Progressive Trance
mix1022,"2013-06-28 - Evil Activities, Endymion & Evil Activities (Defqon 1) - Extreme Audio 16","https://www.mixesdb.com/w/2013-06-28_-_Evil_Activities,_Endymion_%26_Evil_Activities_(Defqon_1)_-_Extreme_Audio_16",soundcloud,http://soundcloud.com/evilactivities/extreme-audio-ep16,17,25,14,0,25,Category:Evil Activities|Category:Extreme Audio|Category:Hardcore
mix1023,"2013-06-28 - Pete Tong, Santé - Essential Selection","https://www.mixesdb.com/w/2013-06-28_-_Pete_Tong,_Sant%C3%A9_-_Essential_Selection",mixcloud,https://www.mixcloud.com/livesetsdjmixes/pete-tong-the-essential-selection-sat-06-28-2013/,29,32,25,31,32,Category:Pete Tong|Category:Santé|Category:Essential Selection|Category:House|Category:Progressive House
mix1024,2013-06-29 - Pascal FEOS - Clubnight,https://www.mixesdb.com/w/2013-06-29_-_Pascal_FEOS_-_Clubnight,html_audio,https://archive.org/download/Clubnight2013/Clubnight%202013.06.29%20-%20Pascal%20FEOS.mp3,13,20,9,20,20,Category:Pascal FEOS|Category:Clubnight|Category:Tech House
mix1025,2013-06-30 - Daft Maker - Sharable Selection (Promo Mix),https://www.mixesdb.com/w/2013-06-30_-_Daft_Maker_-_Sharable_Selection_(Promo_Mix),soundcloud,https://soundcloud.com/daftmaker/sharable-selection,31,37,25,0,37,Category:Daft Maker|Category:Promo Mix|Category:House
mix1026,2013-06 - TraxPitch - Mix It Live 20,https://www.mixesdb.com/w/2013-06_-_TraxPitch_-_Mix_It_Live_20,soundcloud,http://soundcloud.com/traxpitch/traxpitch-mix-it-live-20,15,17,12,0,17,Category:TraxPitch|Category:Mix It Live|Category:Techno
mix1027,2013-07-01 - DJ Nature - LWE Podcast 167,https://www.mixesdb.com/w/2013-07-01_-_DJ_Nature_-_LWE_Podcast_167,html_audio,http://media.littlewhiteearbuds.com/tracks/2013/LWEPodcast167DJNature.mp3,14,19,10,0,19,Category:DJ Nature|Category:LWE Podcast|Category:Deep House|Category:House
mix1028,2013-07-01 - Jumpat - SUNANDBASS Podcast 16,https://www.mixesdb.com/w/2013-07-01_-_Jumpat_-_SUNANDBASS_Podcast_16,soundcloud,https://soundcloud.com/sunandbass/sun-and-bass-podcast-16-jumpat,19,23,15,0,23,Category:Jumpat|Category:SUNANDBASS Podcast|Category:Drum & Bass
mix1029,"2013-07-01 - Paul Oakenfold - Planet Perfecto 139, DI.FM","https://www.mixesdb.com/w/2013-07-01_-_Paul_Oakenfold_-_Planet_Perfecto_139,_DI.FM",soundcloud,http://soundcloud.com/pauloakenfold/planet-perfecto-ft-paul-95,21,26,17,0,26,Category:Paul Oakenfold|Category:Planet Perfecto|Category:Trance|Category:Progressive Trance
mix1030,2013-07-03 - Frequency.M - From Another World (fm069) (Promo Mix),https://www.mixesdb.com/w/2013-07-03_-_Frequency.M_-_From_Another_World_(fm069)_(Promo_Mix),soundcloud,https://soundcloud.com/frequencym/from-another-world-fm069,22,48,11,0,48,Category:Frequency.M|Category:Promo Mix|Category:Techno|Category:Acid|Category:Hardcore
mix1031,2013-07-03 - Loudon Kleer - Naked Lunch Podcast 055,https://www.mixesdb.com/w/2013-07-03_-_Loudon_Kleer_-_Naked_Lunch_Podcast_055,soundcloud,http://soundcloud.com/a-paul/naked-lunch-podcast-055-loudon,15,18,12,0,18,Category:Loudon Kleer|Category:Naked Lunch Podcast|Category:Techno
mix1032,2013-07-03 - Oliver Schories - My Summer Part 2 (Mixtape July 2013),https://www.mixesdb.com/w/2013-07-03_-_Oliver_Schories_-_My_Summer_Part_2_(Mixtape_July_2013),soundcloud,http://soundcloud.com/oliverschories/oliver-schories-my-summer-part,15,16,13,16,16,Category:Oliver Schories|Category:Promo Mix|Category:House|Category:Deep House
mix1033,2013-07-03 - Supernova - DJ Weekly Podcast,https://www.mixesdb.com/w/2013-07-03_-_Supernova_-_DJ_Weekly_Podcast,soundcloud,http://soundcloud.com/djmag/dj-weekly-podcast-supernova,9,12,8,8,12,Category:Supernova (Godi & Nencioni)|Category:DJ Weekly Podcast|Category:House
mix1034,2013-07-04 - Doc Scott - Future Beats Radio Show,https://www.mixesdb.com/w/2013-07-04_-_Doc_Scott_-_Future_Beats_Radio_Show,soundcloud,http://soundcloud.com/docscott31/future-beats-radio-show-04-07-13,21,25,16,25,25,Category:Doc Scott|Category:Future Beats Radio Show|Category:Drum & Bass
mix1035,2013-07-04 - Florian Meindl - YNTHT Mixtape,https://www.mixesdb.com/w/2013-07-04_-_Florian_Meindl_-_YNTHT_Mixtape,soundcloud,http://soundcloud.com/florian-meindl/florian-meindl-vice-mag,13,14,11,0,14,Category:Florian Meindl|Category:YNTHT Mixtape|Category:House|Category:Tech House
mix1036,"2013-07-04 - MYNC, Tony Romera - Cr2 Live & Direct Radio Show 119","https://www.mixesdb.com/w/2013-07-04_-_MYNC,_Tony_Romera_-_Cr2_Live_%26_Direct_Radio_Show_119",mixcloud,https://www.mixcloud.com/cr2records/mync-presents-cr2-live-direct-radio-show-119-with-tony-romera-guest-mix/,16,28,10,0,28,Category:MYNC|Category:Tony Romera|Category:Cr2 Live & Direct Radio Show|Category:Progressive House|Category:House
mix1037,2013-07-05 - Chasing Kurt - In Their House 35,https://www.mixesdb.com/w/2013-07-05_-_Chasing_Kurt_-_In_Their_House_35,mixcloud,https://www.mixcloud.com/mixfeed/chasing-kurt-in-their-house-035-0713/,14,19,10,0,19,Category:Chasing Kurt|Category:In Their House|Category:House
mix1038,2013-07-05 - Marc Poppcke - Favourites Of The Month,https://www.mixesdb.com/w/2013-07-05_-_Marc_Poppcke_-_Favourites_Of_The_Month,mixcloud,https://www.mixcloud.com/mixfeed/marc-poppcke-favourites-of-the-month-0713/,11,13,9,0,13,Category:Marc Poppcke|Category:Favourites Of The Month|Category:House
mix1039,2013-07-05 - Nick Curly - Love Family Park 05,https://www.mixesdb.com/w/2013-07-05_-_Nick_Curly_-_Love_Family_Park_05,mixcloud,https://www.mixcloud.com/LoveFamilyPark/lovefamilypark-episode-05-nick-curly-exclusive-lfp-dj-set/,14,15,12,0,15,Category:Nick Curly|Category:Love Family Park Podcast|Category:House
mix1040,"2013-07-06 - Tocadisco - Tocacabana 27/2013, Proton Radio","https://www.mixesdb.com/w/2013-07-06_-_Tocadisco_-_Tocacabana_27/2013,_Proton_Radio",soundcloud,http://soundcloud.com/tocadisco/tocacabana-radio-show-27-2013,11,12,9,0,12,Category:Tocadisco|Category:Tocacabana|Category:House|Category:Tech House
mix1041,2013-07-08 - Audio Injection - CLR Podcast 228,https://www.mixesdb.com/w/2013-07-08_-_Audio_Injection_-_CLR_Podcast_228,mixcloud,https://www.mixcloud.com/ElectronicBunker/clrsr228-audio-injection/,25,32,18,21,32,Category:Audio Injection|Category:CLR Podcast|Category:Techno
mix1042,2013-07-09 - Marcel Fengler - XLR8R Podcast 303,https://www.mixesdb.com/w/2013-07-09_-_Marcel_Fengler_-_XLR8R_Podcast_303,soundcloud,https://soundcloud.com/marcel-fengler/xlr8r-podcast-303-marcel,15,17,12,14,17,Category:Marcel Fengler|Category:XLR8R Podcast|Category:Techno
mix1043,2013-07-10 - Dada Life - July Promo Mix,https://www.mixesdb.com/w/2013-07-10_-_Dada_Life_-_July_Promo_Mix,mixcloud,https://www.mixcloud.com/livesetsdjmixes/dada-life-dj-mix-july-11-07-2013/,16,17,14,0,17,Category:Dada Life|Category:Promo Mix|Category:Progressive House
mix1044,"2013-07-10 - John '00' Fleming, Zen Mechanics - Global Trance Grooves 124","https://www.mixesdb.com/w/2013-07-10_-_John_%2700%27_Fleming,_Zen_Mechanics_-_Global_Trance_Grooves_124",soundcloud,http://soundcloud.com/john00fleming/john-00-fleming-global-20,15,19,11,19,19,Category:John '00' Fleming|Category:Zen Mechanics|Category:Global Trance Grooves|Category:Trance
mix1045,"2013-07-12 - Kölsch @ Mixmag DJ Lab, London","https://www.mixesdb.com/w/2013-07-12_-_K%C3%B6lsch_@_Mixmag_DJ_Lab,_London",soundcloud,http://soundcloud.com/mixmag-1/mixmagtv-kolsch-in-the-lab,24,34,16,0,34,Category:Kölsch|Category:Mixmag DJ Lab|Category:House|Category:Various
mix1046,"2013-07-12 - Surgeon @ Freerotation, Baskerville Hall, Wales","https://www.mixesdb.com/w/2013-07-12_-_Surgeon_@_Freerotation,_Baskerville_Hall,_Wales",mixcloud,https://www.mixcloud.com/ElectronicBunker/surgeon-ambient-set-at-freerotation-12th-july-2013/,16,22,11,0,22,Category:Surgeon|Category:Freerotation|Category:Baskerville Hall|Category:Ambient
mix1047,2013-07-12 - Wehbba - Groovant Podcast 008,https://www.mixesdb.com/w/2013-07-12_-_Wehbba_-_Groovant_Podcast_008,mixcloud,https://www.mixcloud.com/antbrooks/groovant-podcast-008-with-wehbba/,14,15,12,0,15,Category:Wehbba|Category:Groovant Podcast|Category:House|Category:Tech House
mix1048,"2013-07-13 - Armin van Buuren @ Ultra Music Festival, Croatia","https://www.mixesdb.com/w/2013-07-13_-_Armin_van_Buuren_@_Ultra_Music_Festival,_Croatia",youtube,https://www.youtube.com/watch?v=ZSKusF-4i0w,26,32,20,20,32,Category:Armin van Buuren|Category:Ultra Europe|Category:Trance|Category:Progressive Trance
mix1049,"2013-07-13 - Mario Ranieri @ Renesanz Presents Battle Arena, Dance Club Mania, Sunny Beach, Bulgaria","https://www.mixesdb.com/w/2013-07-13_-_Mario_Ranieri_@_Renesanz_Presents_Battle_Arena,_Dance_Club_Mania,_Sunny_Beach,_Bulgaria",soundcloud,http://soundcloud.com/marioranieri/club-mania-13072013,18,37,9,0,37,Category:Mario Ranieri|Category:Renesanz|Category:Club Mania|Category:Hard Techno
mix1050,2013-07-13 - Nicky Romero - Protocol Radio 048,https://www.mixesdb.com/w/2013-07-13_-_Nicky_Romero_-_Protocol_Radio_048,mixcloud,https://www.mixcloud.com/protocolradio/nicky-romero-protocol-radio-048/,11,12,9,0,12,Category:Nicky Romero|Category:Protocol Radio|Category:Progressive House
mix1051,2013-07-13 - Sebastian Markiewicz - July Promo Mix,https://www.mixesdb.com/w/2013-07-13_-_Sebastian_Markiewicz_-_July_Promo_Mix,mixcloud,https://www.mixcloud.com/SebastianMarkiewicz/sebastian-markiewicz-july-promo-mix/,14,17,11,0,17,Category:Sebastian Markiewicz|Category:Promo Mix|Category:House|Category:Tech House
mix1052,"2013-07-13 - Tocadisco - Tocacabana 28/2013, Proton Radio","https://www.mixesdb.com/w/2013-07-13_-_Tocadisco_-_Tocacabana_28/2013,_Proton_Radio",soundcloud,http://soundcloud.com/tocadisco/tocacabana-radio-show-28-2013,11,11,10,0,11,Category:Tocadisco|Category:Tocacabana|Category:House|Category:Tech House
mix1053,2013-07-15 - Dimitri Vegas & Like Mike - DJMAG TOP 100 DJs (Smash The House 16),https://www.mixesdb.com/w/2013-07-15_-_Dimitri_Vegas_%26_Like_Mike_-_DJMAG_TOP_100_DJs_(Smash_The_House_16),soundcloud,http://soundcloud.com/dimitrivegasandlikemike/dimitri-vegas-like-mike-djmag-special,12,19,8,0,19,Category:Dimitri Vegas|Category:Like Mike|Category:Smash The House|Category:Progressive House
mix1054,2013-07-15 - Pedro del Mar - Mellomania Deluxe 600,https://www.mixesdb.com/w/2013-07-15_-_Pedro_del_Mar_-_Mellomania_Deluxe_600,mixcloud,https://www.mixcloud.com/pedrodelmar/mellomania-deluxe-episode-600/,16,20,12,0,20,Category:Pedro del Mar|Category:Mellomania Deluxe|Category:Trance
mix1055,"2013-07-17 - Ulterior Motive - Metalheadz, Rinse FM","https://www.mixesdb.com/w/2013-07-17_-_Ulterior_Motive_-_Metalheadz,_Rinse_FM",soundcloud,https://soundcloud.com/metalheadz/ulterior-motive-and-sp-mc-the,48,49,46,48,49,Category:Ulterior Motive|Category:LX One|Category:Metalheadz (Radio Show)|Category:Drum & Bass
mix1056,2013-07-19 - Bodyscrub - !Organism Replication 015,https://www.mixesdb.com/w/2013-07-19_-_Bodyscrub_-_!Organism_Replication_015,soundcloud,http://soundcloud.com/digitalorganism/orgar015-bodyscrub-organism-replication,12,14,9,0,14,Category:Bodyscrub|Category:!Organism Replication|Category:Techno|Category:Tech House
mix1057,"2013-07-19 - Ferry Corsten - Ferry's Fix, DI.FM","https://www.mixesdb.com/w/2013-07-19_-_Ferry_Corsten_-_Ferry%27s_Fix,_DI.FM",mixcloud,https://www.mixcloud.com/livesetsdjmixes/ferry-corsten-ferrys-fix-july-sat-07-04-2013/,12,12,11,0,12,Category:Ferry Corsten|Category:Ferry's Fix|Category:Trance|Category:Progressive Trance|Category:Progressive House
mix1058,2013-07-19 - Kraak & Smaak - Space Ibiza Clandestin DJ Mix (July / August Promo Mix),https://www.mixesdb.com/w/2013-07-19_-_Kraak_%26_Smaak_-_Space_Ibiza_Clandestin_DJ_Mix_(July_/_August_Promo_Mix),soundcloud,http://soundcloud.com/kraaksmaak/kraak-smaak-space-ibiza-dj-mix,17,24,9,24,24,Category:Kraak & Smaak|Category:Promo Mix|Category:House
mix1059,"2013-07-19 - Kyodai @ Hijackin', Ritter Butzke, Berlin","https://www.mixesdb.com/w/2013-07-19_-_Kyodai_@_Hijackin%27,_Ritter_Butzke,_Berlin",mixcloud,https://www.mixcloud.com/ElectronicBunker/kyodai-at-hijackin-2013/,10,11,9,10,11,Category:Kyodai|Category:Ritter Butzke|Category:Deep House|Category:House
mix1060,2013-07-19 - Spartaque - Supreme 128,https://www.mixesdb.com/w/2013-07-19_-_Spartaque_-_Supreme_128,mixcloud,https://www.mixcloud.com/spartaque/supreme-128-with-spartaque/,13,14,11,0,14,Category:Spartaque|Category:Supreme (1)|Category:Techno|Category:Tech House
mix1061,"2013-07-21 - Marc Romboy - Systematic Session 220, Proton Radio","https://www.mixesdb.com/w/2013-07-21_-_Marc_Romboy_-_Systematic_Session_220,_Proton_Radio",soundcloud,http://soundcloud.com/marcromboy/systematic-session-episode-220,13,13,12,0,13,Category:Marc Romboy|Category:Systematic Session|Category:House|Category:Tech House
mix1062,"2013-07-22 - Dan Drastic, Marco Faraone - Moon Harbour Radio 39","https://www.mixesdb.com/w/2013-07-22_-_Dan_Drastic,_Marco_Faraone_-_Moon_Harbour_Radio_39",soundcloud,http://soundcloud.com/moon-harbour/moon-harbour-radio-39,19,22,15,0,22,Category:Dan Drastic|Category:Marco Faraone|Category:Moon Harbour Radio|Category:House|Category:Tech House
mix1063,2013-07-25 - Loefah @ Dimensions x Boiler Room LDN Warm Up,https://www.mixesdb.com/w/2013-07-25_-_Loefah_@_Dimensions_x_Boiler_Room_LDN_Warm_Up,soundcloud,http://soundcloud.com/platform/loefah-55-min-boiler-room-mix/,12,16,9,0,16,Category:Loefah|Category:Boiler Room|Category:House|Category:Various
mix1064,2013-07-25 - Marcel Fengler - Elektronic Force Podcast 137,https://www.mixesdb.com/w/2013-07-25_-_Marcel_Fengler_-_Elektronic_Force_Podcast_137,mixcloud,https://www.mixcloud.com/marcobailey/elektronic-force-podcast-137-with-marcel-fengler/,14,16,11,12,16,Category:Marcel Fengler|Category:Elektronic Force Podcast|Category:Techno
mix1065,2013-07-26 - Ant Brooks - Groovant Podcast 009,https://www.mixesdb.com/w/2013-07-26_-_Ant_Brooks_-_Groovant_Podcast_009,mixcloud,https://www.mixcloud.com/antbrooks/groovant-podcast-009-with-ant-brooks/,10,11,8,0,11,Category:Ant Brooks|Category:Groovant Podcast|Category:Tech House|Category:House
mix1066,2013-07-26 - Headhunterz - Hard With Style 24,https://www.mixesdb.com/w/2013-07-26_-_Headhunterz_-_Hard_With_Style_24,soundcloud,http://soundcloud.com/hardwithstyle/show-24-headhunterz-hard-with,16,18,14,0,18,Category:Headhunterz|Category:Hard With Style|Category:Hardstyle
mix1067,2013-07-26 - Marco Bailey @ Tomorrowland (Elektronic Force Podcast 138),https://www.mixesdb.com/w/2013-07-26_-_Marco_Bailey_@_Tomorrowland_(Elektronic_Force_Podcast_138),mixcloud,https://www.mixcloud.com/marcobailey/elektronic-force-podcast-138-with-marco-bailey/,14,17,11,17,17,Category:Marco Bailey|Category:Tomorrowland|Category:Elektronic Force Podcast|Category:Techno|Category:Tech House
